id,inicio,fim,esporte,genero,fase,local1,local2,cidade
OW002,2016-08-16T09:00-03:00,2016-08-16T11:40-03:00,Maratonas aquáticas,Maratona Aquática Masculina,Forte de Copacabana,Av. Atlântica - Copacabana, Rio de Janeiro
WG005,2016-08-16T10:00-03:00,2016-08-16T13:00-03:00,Luta greco-romana,Masculino 66kg,98kg
,2016-08-17T10:00-03:00,2016-08-17T13:00-03:00,Luta livre,Feminino 48kg,58kg
GG001,2016-08-17T11:00-03:00,2016-08-17T12:30-03:00,Ginástica Gala,Ginástica Gala,Arena Olímpica do Rio,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
GG002,2016-08-17T15:00-03:00,2016-08-17T16:30-03:00,Ginástica Gala,Ginástica Gala,Arena Olímpica do Rio,Av. Emb. Abelardo Bueno 3.401 - Barra da Tijuca, Rio de Janeiro
,2016-08-17T16:00-03:00,2016-08-17T19:00-03:00,Luta livre,Feminino 48kg,58kg
,2016-08-18T10:00-03:00,2016-08-18T13:00-03:00,Luta livre,Feminino 53kg,63kg
,2016-08-18T16:00-03:00,2016-08-18T19:00-03:00,Luta livre,Feminino 53kg,63kg
AW002,2016-08-19T08:00-03:00,2016-08-19T12:20-03:00,Atletismo (Marcha atlética),Marcha atlética 50km masculina,Pontal,Av. Lucio Costa - Praça Tim Maia - Recreio, Rio de Janeiro
WF005,2016-08-19T10:00-03:00,2016-08-19T13:00-03:00,Luta livre,Masculino 57kg,74kg
MP003,2016-08-19T12:00-03:00,2016-08-19T18:35-03:00,Pentatlo moderno,Competição Feminina (todas as disciplinas),Múltiplas instalações
MP004,2016-08-19T14:00-03:00,2016-08-19T18:35-03:00,Pentatlo moderno,Competição Feminina (4 disciplinas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
AW003,2016-08-19T14:30-03:00,2016-08-19T16:15-03:00,Atletismo (Marcha atlética),Marcha atlética 20km feminina,Pontal,Av. Lucio Costa - Praça Tim Maia - Recreio, Rio de Janeiro
MP005,2016-08-19T15:00-03:00,2016-08-19T19:00-03:00,Pentatlo moderno,Competição Feminina (3 disciplinas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
WF007,2016-08-20T10:00-03:00,2016-08-20T13:00-03:00,Luta livre,Masculino 86kg,125kg
MP006,2016-08-20T12:00-03:00,2016-08-20T18:35-03:00,Pentatlo moderno,Competição Masculina (todas as disciplinas),Múltiplas instalações
MP007,2016-08-20T14:00-03:00,2016-08-20T18:35-03:00,Pentatlo moderno,Competição Masculina (4 disciplinas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
MP008,2016-08-20T15:00-03:00,2016-08-20T19:00-03:00,Pentatlo moderno,Competição Masculina (3 disciplinas),Estádio de Deodoro,Av. Duque de Caxias 2.020 - Vila Militar, Rio de Janeiro
WF009,2016-08-21T08:30-03:00,2016-08-21T11:15-03:00,Luta livre,Masculino 65kg,97kg
AM002,2016-08-21T09:30-03:00,2016-08-21T12:15-03:00,Atletismo (Maratona),Maratona Masculina,Sambódromo,Av. Marquês de Sapucaí S/N  Sambódromo -  Santo Cristo, Rio de Janeiro
ZC001,2016-08-21T19:15-03:00,2016-08-21T23:00-03:00,Cerimônia de Encerramento,Cerimônia de Encerramento,Maracanã,Avenida Maracanã - Maracanã, Rio de Janeiro
